"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1056",1117.43325182138,-5.01633929346688,1.19579091291602,-4.19499700096748,2.72875198331408e-05,0.00388652246766306
"1057",124.910616049329,-4.04247862094741,0.831782714642057,-4.86001758606756,1.17375325895878e-06,0.00028465102682803
"101928961",109.376889548127,-2.81681906770142,0.798030505131983,-3.52971352546925,0.000416009856736707,0.0345634855972081
"5406",65054.1967553437,-5.26370449379395,1.14454359388836,-4.59895500870487,4.24615462696737e-06,0.000769712029652086
"5407",2835.60523327742,-5.33886854495039,1.11965744402436,-4.7683053182418,1.85782082179405e-06,0.000401692198408626
"100533195",267.012209091441,-4.11803421458988,0.660328902789606,-6.23633797823018,4.47932786089805e-10,2.4359399330811e-07
"50624",255.573107886711,-4.60311026091283,0.677742351695918,-6.79182915070078,1.10720626620798e-11,8.27913485557015e-09
"105376557",14.6559872612144,-7.39876471688008,2.05938575871333,-3.59270461377896,0.000327263495896381,0.0289313827455983
"55366",377.20957298769,-1.37272528342574,0.364940249864409,-3.76150694239883,0.00016889273266334,0.0169326758680241
"341019",431.797297651302,-1.66604509115596,0.435537397756856,-3.82526299632724,0.000130632555241946,0.014037915187856
"170589",98.7960910016715,-5.49802535858825,0.890429663402578,-6.17457569593849,6.63413913228187e-10,3.50165473140972e-07
"486",6824.48751456725,-1.26083253182306,0.227555458171586,-5.54077033332394,3.01143958606594e-08,1.2009621069231e-05
"100533181",6725.0871423124,-1.23596441215202,0.228781291380451,-5.40238410533611,6.57609450290018e-08,2.56553460758797e-05
"121506",942.559114566118,-4.72134830708737,1.31047267765612,-3.60278271160284,0.00031482869236792,0.0281090333991776
"3375",270602.321367351,-1.87390927291218,0.212570577129387,-8.81546871734545,1.19185376979413e-18,1.52778626805181e-15
"586",131.703739484655,-3.91613166875049,0.959912388782842,-4.07967613973198,4.50984870714598e-05,0.00573998190769091
"105369734",23.3110829586865,-4.97556826361245,1.44672497557111,-3.43919428200118,0.000583448355862247,0.0447460008303584
"5502",736.780513643523,-1.37676183832942,0.258588536945518,-5.32414102570793,1.01431193859281e-07,3.71083219046762e-05
"55117",18.6682928790394,-7.74873810886299,2.05991281962719,-3.76168255036414,0.00016877417250869,0.0169326758680241
"11153",1037.32219618495,-1.09695714072515,0.313885112978819,-3.49477275400177,0.000474465539947808,0.0380123150888543
"55530",551.13130232097,-1.05514807429979,0.265958554826597,-3.96734023084063,7.26792025791582e-05,0.00863775476480512
"5319",8085.56234214292,-5.31452638996807,1.34434310486962,-3.95325149563177,7.70963285886787e-05,0.00898422540813264
"6049",3119.18480762638,-1.8278309865672,0.281610003668863,-6.49064650670754,8.54688052638192e-11,5.68082658986852e-08
"64881",226.674111910486,-1.90597895226305,0.391280394920499,-4.87113327681626,1.10959957706319e-06,0.000273903378154107
"105370312",35.1698989183781,-5.62153354142462,1.30940884728342,-4.29318432748289,1.76128664879879e-05,0.00277263598239852
"55195",413.766835074627,-1.40918386383718,0.354138553361497,-3.97918794907007,6.91510586343288e-05,0.00832875770638701
"51382",3342.702580973,-0.776389288386377,0.223265977139878,-3.47741871973608,0.000506266520675565,0.0395019955654073
"55334",2015.66398305449,-0.799040743131416,0.195434226085213,-4.08854047285975,4.34095816413449e-05,0.00564513298648968
"6400",2595.44908320626,-1.2473335215945,0.320877654698134,-3.88725579151945,0.000101383902065424,0.0111267547137747
"12",47.1990826388962,-3.98850115428671,1.0003676501313,-3.98703532022774,6.69040687023172e-05,0.00816775793831145
"7453",1151.19373481258,-1.03091873591995,0.225935043687763,-4.56289878317706,5.04521410533995e-06,0.000896449627073572
"57369",1388.71710696701,-1.54589357703727,0.389837306344682,-3.96548393875479,7.32471846785902e-05,0.0086479866858025
"10125",980.578919315649,-2.01418475757525,0.30936366949767,-6.51073463424385,7.47841553799516e-11,5.16183250941774e-08
"100287616",172.894758449532,-1.64047508365544,0.470824126674306,-3.48426299910124,0.000493494303825955,0.0386735754430593
"290",154.467559079644,-4.9993095301713,0.814450832875008,-6.13825823288038,8.34311639848597e-10,4.27787333963512e-07
"64714",125.440836029574,-5.10481144758342,0.949113767206995,-5.37850321422015,7.51076416176748e-08,2.86783348185275e-05
"2813",11231.7866620879,-5.71766522997318,1.25196756049832,-4.5669435937281,4.94887110782812e-06,0.000888124409010834
"343",220.058068257178,-6.25455504120933,0.897644714058784,-6.96774006826017,3.22072570787902e-12,2.62723379789077e-09
"4496",78.7672639749634,-6.7875281810711,1.32840014428084,-5.10955092130443,3.22925450402855e-07,0.000101670528647888
"1506",1384.64203515501,-5.15828052843317,1.22166311441311,-4.22234285997186,2.41775954445634e-05,0.00361575939873445
"146456",1058.8187548625,-2.4599209882412,0.429558822850306,-5.72662196045369,1.0245011763714e-08,4.48431661247832e-06
"440387",7657.68639263543,-5.00518485250487,0.856418021105483,-5.84432453446516,5.08627838775677e-09,2.40206189333376e-06
"1504",13946.0075019985,-5.17306395732549,1.22956798433482,-4.20722076634424,2.58530552138712e-05,0.00375103095561177
"100506281",201.625625179792,-5.71221396005416,0.859588629740014,-6.64528794637714,3.02624863269702e-11,2.17236231849523e-08
"28958",3725.22786596501,-0.633180918416756,0.180127098752761,-3.5151896788492,0.000439440001624855,0.0360100012290395
"105379280",355.876610141265,-1.4697122206565,0.306451694121703,-4.7959017647748,1.61944634125984e-06,0.000367880810636065
"642597",765.392091644162,-1.66310257640336,0.27771198723045,-5.98858764790477,2.1167106050614e-09,1.02666185184951e-06
"342850",43.5217533208065,-8.96627787600901,1.78269282168847,-5.02962583734232,4.91437887085373e-07,0.00013998959240689
"125488",944.21074194875,-1.24273399879367,0.363897656709819,-3.41506458170095,0.00063766890504786,0.0476816923749538
"1829",841.309767983418,-0.894430022343706,0.256053887562633,-3.49313197646694,0.000477390508865982,0.0380766669871508
"4200",621.133433269503,-1.04340202255065,0.292418203771074,-3.56818422757121,0.000359463730593622,0.0314679810206495
"3998",2925.86750336609,-0.790204408964945,0.212801575819308,-3.71333908558983,0.000204542537704026,0.0197593562191013
"342898",1510.75681837618,-5.63604722659159,1.36127373519319,-4.14027471542433,3.46890141302691e-05,0.00471612914834704
"3816",767.190278760517,-5.60881494847216,1.32906382202472,-4.2201246136755,2.44167314499486e-05,0.00362134431901469
"11317",179.53468166995,-5.53441651121405,0.867837978395398,-6.37724627060801,1.80300410388564e-10,1.11574867752868e-07
"6782",1852.03625938617,-1.04095982122488,0.273024677717444,-3.81269499126442,0.000137459705561663,0.0145967566627787
"54102",89.6538127235608,-1.97250645725908,0.556428031969261,-3.54494443832773,0.00039269585430364,0.0333173353488952
"3957",114.328801228245,-4.270772999246,0.684286227667115,-6.24120846886839,4.34203091464095e-10,2.43506521231708e-07
"5277",835.107467016044,-1.2967281812083,0.341030163225111,-3.80238559822739,0.000143309447663318,0.0149525078358482
"57393",760.117385153018,-1.89483076730081,0.375915726381287,-5.04057328364843,4.64139346835922e-07,0.000134345882553507
"2705",118.015182458173,-2.33040589693021,0.658077036758695,-3.54123570153494,0.000398257634618287,0.0335546080322055
"9383",4109.48055484281,-7.68893376546744,0.24383331712872,-31.533565043568,3.01271316319333e-218,2.70330752133338e-214
"7503",5880.29740291816,-7.70453790757809,0.229028547042099,-33.6400767811791,4.35501891026788e-248,7.81551693636674e-244
"340533",588.032131020166,-1.06613479659086,0.284458452399042,-3.74794557025598,0.000178288930578546,0.0174840062741125
"55796",603.767615181445,-1.03548546238853,0.283974926739136,-3.64639749811345,0.000265942489816652,0.0242264158489829
"90161",208.361504064693,-2.03792284856857,0.493942400009652,-4.12583096435687,3.69398523667609e-05,0.00494194301718862
"4512",345956.315414861,-0.607214680658231,0.161523170707647,-3.75930386951897,0.000170386789791778,0.0169465657894184
"4509",15345.7450226226,-0.787081924971498,0.201373124193184,-3.90857483154715,9.28421906816121e-05,0.0104134122123263
"4508",86889.0589618999,-0.71924487718617,0.170224997591205,-4.22526002269911,2.38665038628482e-05,0.0035992292296023
