"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"64856",141.667784971552,0.620469515664629,0.499889833522312,1.24121251135014,0.214527254131393,0.913794384756875
"219293",163.757063372089,-0.374878308071521,0.430251035117403,-0.871301350778222,0.38358963313715,0.998139332016304
"83858",49.3283970602197,0.40923419918744,0.76118168707013,0.537630116618578,0.590832434022296,0.999768645777355
"55210",13.3111301022668,0.581840543051229,1.33724950943998,0.435102453912954,0.663488062324359,0.999768645777355
"29101",866.510855053029,0.102924744920371,0.305960213987702,0.336399114051176,0.736569917480588,0.999768645777355
"643988",17.776199330012,-1.66122938310261,1.24927061075668,-1.3297594362653,0.183597544783253,0.88746291075261
"105378586",2.35260808716995,-0.0677360841143102,3.94887971752743,-0.0171532406554846,0.986314365245622,NA
"142678",453.29161758081,-0.0552397446002605,0.279825279372508,-0.197407985168933,0.843508281313773,0.999768645777355
"8510",15.8989535515545,-0.223987604349861,1.2015747033774,-0.186411717657067,0.85212190412033,0.999768645777355
"984",234.519431334783,0.262002598636509,0.364333742633045,0.7191280081362,0.472062051652668,0.999768645777355
"728661",713.395597609428,-0.00355281088157022,0.278590100556515,-0.0127528252959207,0.989824993391792,0.999768645777355
"728642",263.41283364082,-0.14957869657981,0.396239432291401,-0.377495737147653,0.705805231732252,0.999768645777355
"9906",827.908715505067,-0.646885220057092,0.256203776056924,-2.52488558136382,0.0115735964029751,0.301338885530261
"112268218",21.5916584883497,0.395463453317343,1.04457989687506,0.37858612299586,0.704995228665109,0.999768645777355
"65220",74.0482615019065,0.811059582182221,0.60995345998232,1.32970732259758,0.183614721254009,0.88746291075261
"2782",1793.02711209928,-0.0514519665313208,0.201046118572217,-0.255921212986955,0.798011674360422,0.999768645777355
"105378949",7.10362280747566,-0.442236026111432,2.3614675012681,-0.187271696889308,0.851447613000474,NA
"339456",6.12425882513625,-4.62310961097083,2.493322089424,-1.8541967083117,0.0637110228574783,NA
"5590",29.8297950713368,-0.0764746032154692,0.979870769872708,-0.078045601080032,0.937791779173923,0.999768645777355
"100506504",3.38310302546283,1.61526638596133,3.00597633152562,0.537351664755636,0.591024724208342,NA
"199990",70.6139102065696,0.281183969022233,0.650177717616645,0.43247247852936,0.66539805062507,0.999768645777355
"112268219",18.7341379901551,-0.653902837540826,1.14417387277583,-0.571506528072016,0.567656336478689,0.999768645777355
"6497",44.795522289213,0.616372163680439,0.797651675684369,0.772733490657566,0.439680121954614,0.999768645777355
"79906",10.3763005236484,0.677148082855857,1.50251916543534,0.45067517169384,0.652223679362392,0.999768645777355
"100129534",9.70477143471249,-0.455377653645813,1.69554628205457,-0.268572824266413,0.788258427232927,NA
"11079",140.928157158663,0.171424806855252,0.536115609139203,0.319753433649311,0.749155250272734,0.999768645777355
"5192",37.2232474032508,-0.17379887318731,0.810405687860071,-0.214459098437768,0.830189059631985,0.999768645777355
"9651",123.345038686759,0.634220006670659,0.494725528602757,1.28196337161309,0.199855495582394,0.8992941185434
"55229",93.9494651664725,0.934837658945619,0.542410339118413,1.72348790486742,0.0848003305681198,0.721717521271418
"115110",18.4248852741352,1.98927915747473,1.20006922435959,1.65763700717873,0.0973907553780931,0.759251709167542
"8764",97.9966102900255,1.2326927978186,0.575094098018831,2.14346278646427,0.0320759561606961,0.485115767913994
"100996583",6.26890730278908,-1.23610537801541,1.89185766428653,-0.653381806332445,0.513510164979819,NA
"127281",47.8332769759147,0.545300992855916,0.780966877882519,0.698238309842822,0.485028171884848,0.999768645777355
"79258",6.73973653061668,0.99585274717409,1.83812207850437,0.541777262141581,0.58797195707674,NA
"100287898",41.2198350931685,0.0506041372440433,0.777350010931046,0.0650982653019247,0.948095761593378,0.999768645777355
"440556",9.09734177731827,-1.49805458928335,1.64488133774479,-0.910737178973195,0.36243386962941,NA
"63976",24.9199082315844,-0.0546029412561462,1.30696955718437,-0.041778280875783,0.966675449243503,0.999768645777355
"105378604",8.09128743670271,-1.10068366422802,1.69466611170085,-0.649498834388866,0.516015999611918,NA
"27237",34.1857941527846,2.02859220360019,1.12145465262837,1.80889365329731,0.0704675266109913,0.671950176706083
"1953",7.18039219380113,4.76435707646736,2.49381440931607,1.91046978422664,0.0560727532283792,NA
"127262",569.070149858884,0.0912452875797593,0.268361639296947,0.340008683129241,0.733849988895916,0.999768645777355
"49856",92.921914945789,0.597865759977834,0.539800318600874,1.10756837181471,0.268048269102219,0.954388425288834
"7161",15.7944594787144,-0.735356422674306,1.36766872160302,-0.537671448545234,0.590803893933906,0.999768645777355
"105378610",68.7948555026671,4.83708604271249,0.836772918719529,5.78064363043015,7.44153744293052e-09,3.33864577377078e-06
"57212",160.676744867759,-0.11223384567977,0.492471640643156,-0.227899104064541,0.819724679250443,0.999768645777355
"148870",4.78427917588145,-1.25250196907937,2.62388388258717,-0.477346569103658,0.633115354852385,NA
"388588",15.6489278149635,2.68207991309404,1.32117731262203,2.03006809719668,0.0423496178333298,0.547160721120904
"57470",416.774066722675,0.706238568876297,0.317838702759861,2.22200305609064,0.0262830990684614,0.439996731233777
"9731",386.473057307805,0.214187610941204,0.299259063336792,0.715726396229988,0.474160308500368,0.999768645777355
"1677",98.9707780840662,0.199719539828525,0.532023135272245,0.375396343856973,0.707365723602208,0.999768645777355
"107984910",8.86952336089328,1.22775870603039,2.31523832870885,0.53029473933903,0.595907593522979,NA
"339448",433.424115761212,-0.12510410810034,0.286091332667444,-0.437287305888997,0.661903000233812,0.999768645777355
"728716",3.48877553247899,5.19265819860313,3.30706814067599,1.57016970250323,0.116375636087944,NA
"55966",7.99876836163573,0.23016391038104,1.73061223256869,0.132995656710119,0.89419681542981,NA
"261734",111.721180507567,0.305633644016086,0.525114931848594,0.582031904787292,0.560545190752308,0.999768645777355
"8514",61.7442077061782,1.51766430035335,0.667014762995646,2.2753084107724,0.0228874352487238,0.417440412582815
"26038",26.6621990087291,0.912183915087052,0.962006395295805,0.948209824329251,0.343022646733697,0.98965485920073
"6146",3575.24633997546,-0.0447361749247382,0.189340858112369,-0.236273223702137,0.813220663178124,0.999768645777355
"107985733",6.24414673240251,1.0761110424993,1.88775922720446,0.570046766023702,0.568645979524078,NA
"102724450",6.3810906539689,-1.80651662670288,1.85915331679075,-0.971687816377222,0.331205879804696,NA
"388591",160.468755617014,-0.109713864840705,0.429802201538803,-0.255265944306243,0.798517701317637,0.999768645777355
"23463",461.342947380312,-0.0796700616936262,0.32558370386817,-0.244699168745512,0.806689371723707,0.999768645777355
"387509",23.617578828889,-0.192167334709058,1.17220211481067,-0.163937031234666,0.869780714743573,0.999768645777355
"11332",77.0530899876823,0.8258710746417,0.646384216796836,1.27767828047274,0.201362886494411,0.901379859976662
"8718",2.60389602616966,3.21427704366642,3.23819371270319,0.99261419446806,0.320898004707044,NA
"57449",12.6320517201568,1.19075005997568,1.36581682979021,0.871822658795749,0.383305131345221,0.998139332016304
"79707",283.696414841302,0.0373249625467871,0.431712421279284,0.0864579305737437,0.9311023973375,0.999768645777355
"80835",3.1539600015387,5.0455981767028,4.18529542603053,1.20555364988612,0.227989639954784,NA
"3104",104.818934250269,0.740107507729505,0.577105608224415,1.28244726300027,0.199685793593769,0.8992941185434
"9903",183.787564597691,-0.0247464195748182,0.412304933471087,-0.0600197028119083,0.95213994240321,0.999768645777355
"107984913",7.58564006628933,0.908993747857673,1.70657578195388,0.532641888786769,0.594281499573225,NA
"148479",113.822764142981,0.817914801646098,0.641281873004693,1.27543727037504,0.202154513938122,0.901454267553632
"90326",207.086979811703,0.289190766826284,0.396243247200325,0.729831407524479,0.465493243906348,0.999768645777355
"55735",182.916799020971,0.178143980207544,0.447795878140658,0.397824073207719,0.690759870899591,0.999768645777355
"110841581",8.4479085114907,0.196205985175032,1.7567693505135,0.111685683221694,0.911072631435702,NA
"23261",844.531900760104,0.240082956031458,0.246745389968485,0.972998750096699,0.330553923306931,0.986631288951733
"101928836",7.07782378807868,6.21261712132931,2.5196161555294,2.46569982800574,0.0136745876228954,NA
"105376689",35.4220217107915,0.0299933728942202,0.987616647005734,0.0303694484951771,0.975772410180919,0.999768645777355
"9341",1250.48678035867,-0.0339162807663364,0.252873859016473,-0.13412331704926,0.893305061888004,0.999768645777355
"8863",1048.28447496592,-1.30427598867454,0.233924294257763,-5.57563288931995,2.46631548227144e-08,1.02931389871729e-05
"3604",4.43384485177601,3.95376484980115,2.92462095695004,1.35188966638752,0.176410613761349,NA
"11315",3361.50837246684,-0.023397618661825,0.222424787818305,-0.105193395445377,0.916222351318095,0.999768645777355
"54206",1091.73211443862,-1.33157498844568,0.444567674075053,-2.99521325120207,0.00274253029343338,0.127837528950534
"102724539",7.70337142807396,-1.19735582672489,1.71853192626416,-0.696731790911659,0.485970659544337,NA
"50651",38.2568249909325,0.514942384336034,0.862793983452179,0.596831218358368,0.550620072822534,0.999768645777355
"473",959.566611692707,0.0482508305151908,0.250692764262905,0.192469976774397,0.847374083290491,0.999768645777355
"102724552",3.05320792202452,0.154395492854657,3.60885625107068,0.042782389242811,0.965875002483523,NA
"2023",4272.63050191365,-0.277524757323503,0.191669262833978,-1.44793564299297,0.147635050183472,0.844541287825786
"100505975",44.4703043725971,0.61137831980533,0.767868280151716,0.796202077372611,0.425914590318203,0.999768645777355
"112268261",7.61625625767432,-0.774646347589337,1.72099766003575,-0.450114701244419,0.652627736927955,NA
"6518",2.40443400013407,-4.79234968650857,4.60377574406875,-1.0409607141883,0.297893781579331,NA
"80045",9.70262192543387,2.27394208167126,1.94876869517248,1.16686094522367,0.243266530017274,NA
"106614088",63.4422271896454,0.0368948771048782,0.783787921873252,0.0470725257116741,0.962455424362097,0.999768645777355
"102724571",21.4530056168609,0.373588901368964,1.10635954301481,0.337674044326442,0.73560883663736,0.999768645777355
"9563",238.451947859049,-0.479389799281882,0.41657975291092,-1.1507755620192,0.249824581017596,0.940796598782789
"80176",59.8125963321925,-0.0994832520480153,0.654958334907913,-0.151892489561191,0.879271732023982,0.999768645777355
"100506022",5.0027861364708,-0.11721626056662,2.09724571290604,-0.0558905710691379,0.955428982286776,NA
"84275",83.7877458590672,-0.0680510189221362,0.581727022039029,-0.11698101746006,0.906875096062144,0.999768645777355
"199953",57.4936144745386,0.0994438403872524,0.737226070541116,0.134889207477785,0.892699472746469,0.999768645777355
"107985734",7.55654992185199,-0.934877312777799,1.69279426847493,-0.552268713445048,0.580764262671147,NA
"5293",86.7438045577834,0.286723352142689,0.583810312998451,0.491124164405519,0.623338631508873,0.999768645777355
"101929074",38.7236598951653,0.50956312895539,0.906414960441275,0.562174226148383,0.573997319994901,0.999768645777355
"22883",559.395878997727,0.170314894904129,0.271575019083835,0.627137560290673,0.530569068175164,0.999768645777355
"56998",251.304643149693,0.061474024984829,0.358852874517709,0.17130704349923,0.863982342419716,0.999768645777355
"105376717",13.0086203141152,-1.01522583706377,1.49885580552521,-0.677333892507443,0.49819413153699,0.999768645777355
"84328",900.548512094991,-0.488135456619428,0.2636051701489,-1.85176738507708,0.0640592329481179,0.650484288991035
"64802",257.058586554654,0.139548843484038,0.356467958637871,0.391476541165943,0.695445025340243,0.999768645777355
"113391335",2.74331646592692,1.97662386171884,3.78122959205396,0.522746321956382,0.601150798351673,NA
"116362",50.1006691390805,0.358271917882587,0.893065668808042,0.401170854950416,0.688294337055879,0.999768645777355
"10277",566.003769388924,0.0518732113104573,0.273795266767446,0.189459854156343,0.849732416963622,0.999768645777355
"23095",762.918882972144,0.234591471884656,0.253766947681484,0.924436669266731,0.35525901029021,0.993534869079129
"105376725",18.291044605817,0.445136954720222,1.22897004854243,0.362203257311402,0.717200145605824,0.999768645777355
"5226",848.095443414838,-0.137621542207979,0.235667910017456,-0.583963859134598,0.559244627573321,0.999768645777355
"100526739",111.136930362019,-0.0792292950533425,0.521141441481461,-0.152030310289881,0.879163029361659,0.999768645777355
"378708",185.729567932287,-0.140888682477625,0.402447521291349,-0.350079637776251,0.726278931868185,0.999768645777355
"1325",6.81665826442338,-0.0886021617513899,1.84282799511087,-0.048079452877022,0.961652921493498,NA
"1676",904.900809524919,-0.157740684805542,0.278699790721712,-0.56598781217977,0.571402065720336,0.999768645777355
"5195",127.905755815496,-0.272862068673745,0.474598345335403,-0.574932616928765,0.565336869716459,0.999768645777355
"54897",120.561477859629,0.0957539414543094,0.493758534601798,0.193928681215672,0.846231725636389,0.999768645777355
"148345",945.946469048347,0.0954076884676113,0.249195563768484,0.382862708407804,0.701821562795007,0.999768645777355
"23435",3174.53641364239,0.00303824235028516,0.222114280807026,0.0136787348352661,0.989086289004738,0.999768645777355
"10747",104.699507237686,-0.00220392423943258,0.526926919726192,-0.00418259944012313,0.996662778213009,0.999768645777355
"6723",76.896941168365,-0.508080255393068,0.740910105653766,-0.685751552740325,0.492869791684558,0.999768645777355
"5394",905.805925163812,0.0904733628042519,0.247097606821358,0.366144229270746,0.714257455363176,0.999768645777355
"105376736",12.9302042941952,0.605329352296616,1.32819504034988,0.455753359941141,0.64856734625511,0.999768645777355
"2475",355.212212918072,0.617539143402353,0.337525669707707,1.82960645315402,0.0673088080872416,0.661513619897939
"100873935",6.80860197479342,1.47266992766313,1.82169795321318,0.808405106381974,0.418857413339609,NA
"10218",8.51587549182263,3.86594120891521,2.21071994967032,1.74872498413548,0.080338569202687,NA
"29914",248.334042041815,-0.28485709975589,0.358048796366133,-0.795581782837782,0.426275158503839,0.999768645777355
"57540",70.8551864813736,0.0122947992437335,0.696381302940803,0.0176552690197351,0.985913865230847,0.999768645777355
"112268221",85.7008428002462,0.577537436053636,0.680689513454038,0.84845942920881,0.396182157737137,0.998139332016304
"26232",49.8610362251447,1.10721515777441,0.926254306144467,1.1953684322216,0.231943113689627,0.929093752379215
"93611",251.637707586184,0.643119872746551,0.355109401860575,1.81104715723369,0.0701335522636785,0.671218961176079
"26270",73.6882745346721,1.01947020336661,0.704058788397989,1.44799016810274,0.147619800302699,0.844541287825786
"10459",61.5644029340519,1.49854265687501,0.74276544037212,2.01751801500653,0.0436414829629442,0.553931990897261
"57085",316.716451367079,0.139232216195417,0.351641874231753,0.395948908245367,0.692142719695413,0.999768645777355
"284498",11.6653168421777,0.983874240258481,1.41483024836392,0.695400908622227,0.486804091285377,0.999768645777355
"4524",228.304243582709,0.580585036821096,0.378523039376902,1.53381690524522,0.125074702867438,0.81330402065005
"1185",277.675202764466,0.0589330951580095,0.366011253190083,0.161014435060015,0.872082031452088,0.999768645777355
"100379251",53.3617058885959,0.831709522906703,0.720093616491806,1.15500193844055,0.248089632664855,0.940796598782789
"4878",23.0538114185431,0.762566485396544,1.10545725655561,0.689819964430423,0.490307412145443,0.999768645777355
"90231",248.425347828915,0.119698032320991,0.392396526696106,0.305043557160974,0.760332978412926,0.999768645777355
"5351",142.889934110281,0.200626999881868,0.466513396282434,0.430056245931264,0.667154726865378,0.999768645777355
"9927",496.392184740005,0.0327597269773497,0.289918490110217,0.112996335504147,0.910033460451899,0.999768645777355
"60672",43.7688878775068,1.02385161389508,0.91708693626277,1.11641718294166,0.264243601746251,0.951978415238615
"7133",20.3337439057564,0.724649959396175,1.88258135348437,0.384923582747145,0.700294033099932,0.999768645777355
"55187",692.968190721168,0.517529507594549,0.244057838918284,2.12051991400215,0.0339622239531551,0.496200639542891
"677885",4.02414063043256,-0.153647494969527,2.24279051181973,-0.0685072877559404,0.945381818917278,NA
"105376744",4.36744064804337,-5.6537953879147,3.20165898512427,-1.76589556045278,0.0774133721650239,NA
"9249",178.446841511853,0.316228748612741,0.620300837981185,0.50979900275797,0.610192284414736,0.999768645777355
"93190",97.2694134007746,-0.187345716275168,0.542748497096069,-0.345179613168062,0.729959344288934,0.999768645777355
"343069",4.47376425745289,-1.09313014767583,2.167118521072,-0.504416411491466,0.613968787771276,NA
"10630",9.98325149109425,0.619435798469318,1.69545395716512,0.365350999861444,0.714849413216478,0.999768645777355
"7799",693.619172020668,0.000148442827441967,0.253818466512297,0.000584838563882725,0.999533366365917,0.999768645777355
"23254",54.635808577138,1.80730866674175,0.802470466364752,2.25218091193933,0.0243108417661692,0.425382127181397
"200197",18.7443631875823,-1.15054896115191,1.23316129239993,-0.933007683782186,0.350816001104381,0.992393435658768
"55092",104.512183713879,0.228318145640815,0.508087651982911,0.449367633221865,0.653166475975605,0.999768645777355
"727684",5.37183307731755,-2.2423574164419,2.31972773756878,-0.96664680950534,0.333720625746136,NA
"114827",57.9255483159984,0.627904996722715,0.965125613646893,0.650594065522796,0.51530856222529,0.999768645777355
"101927417",13.2065368946845,0.167020449213553,1.60137041555983,0.104298448123362,0.916932509416277,0.999768645777355
"101927441",5.79992288927764,4.44543856830522,2.61142466451023,1.70230396791437,0.088698401383224,NA
"79180",81.6367237345347,0.143338835815042,0.636431613587472,0.225222683403583,0.821806043925806,0.999768645777355
"11330",11153.7489093816,-5.31442024780798,1.013732481434,-5.24242869311078,1.58476643951906e-07,5.17094882247438e-05
"63036",14084.1734052501,-4.90147830271022,1.51296648168814,-3.23964764721109,0.0011967748814537,0.0756028617021429
"105376767",3.28425309377582,-2.53035313232591,3.55922535574095,-0.710928047375394,0.477128824556615,NA
"51032",3493.44043117742,-5.44303163793876,1.35768283687068,-4.00905976721662,6.09609873818744e-05,0.0075972630524661
"842",170.99751036253,-0.101354224811883,0.431823356085572,-0.234712234490155,0.814432091226849,0.999768645777355
"23341",652.411774935901,-0.122955385352539,0.329370440022096,-0.373304250813433,0.708922013065859,0.999768645777355
"79814",19.7810489973296,-0.0300519992937506,1.20877142234396,-0.0248616063701076,0.98016535143921,0.999768645777355
"84301",643.765557631618,-0.222357409162429,0.260617838329452,-0.853193360008391,0.393552084991076,0.998139332016304
"6248",51.4521229638107,-0.662141679736574,0.730982977191029,-0.905823665389592,0.365029192922646,0.997231526288598
"23207",188.890125309882,1.03232826078208,0.527497507458047,1.95702964693949,0.0503439828471201,0.593943429616898
"284723",326.795115732031,-0.540396202213763,0.387835479235407,-1.39336453508359,0.163509584494196,0.862334442191366
"110806303",9.06855512250266,0.01007275733555,1.63921239170923,0.00614487627503049,0.995097128947126,NA
"54751",73.8136605125304,0.70022278511418,0.605884677247003,1.15570307586557,0.247802629611222,0.940796598782789
"440567",89.9998874228716,-0.299190334153956,0.543000680102613,-0.550994400407412,0.581637513149406,0.999768645777355
"729614",311.999949143589,0.159497939580276,0.3278719082147,0.486464181846993,0.626638094720857,0.999768645777355
"23013",1034.56500646829,-0.00246724434501487,0.238851152676636,-0.0103296313095675,0.991758293226352,0.999768645777355
"7709",197.640795332281,-0.00370879091919405,0.389478716002353,-0.00952244825407005,0.992402300380001,0.999768645777355
"27129",3.5009978917036,3.57263183846456,3.57298389440434,0.999901467246936,0.317358194295432,NA
"1187",12.2025073559288,1.08749271730336,1.6247960754392,0.669310280682082,0.50329757008519,0.999768645777355
"1188",2.80071390878639,-1.0234316654567,3.10767541856336,-0.329323860318018,0.741910911139238,NA
"348487",48.1426002498062,0.369549338198799,0.790863234319968,0.467273381998292,0.640304297900236,0.999768645777355
"1969",8.04129518107984,-1.96741815106254,1.72043448132837,-1.14355889306721,0.25280661762245,NA
"128272",23.3866901253908,-1.90989158967836,1.22616591155119,-1.55761269473084,0.119325087535785,0.800927141922078
"101927546",18.6535980336331,0.227808283608739,1.27252829574708,0.179020210686157,0.857921832212646,0.999768645777355
"79363",2.59136193577958,3.20702094819282,3.24798175639995,0.987388842894075,0.323452051818784,NA
"54455",354.246158938697,0.448373448848775,0.343625441548252,1.30483193220085,0.191950083227193,0.893344448546475
"26099",238.852613869665,0.0912929453777928,0.396583881146126,0.23019832554454,0.817937662945302,0.999768645777355
"374955",131.934018392373,0.167690389912424,0.49162445922496,0.341094481297341,0.733032455667618,0.999768645777355
"55707",285.666328260515,0.835012669124577,0.342472464066734,2.43818921734352,0.0147610452171496,0.339615913397302
"107984921",24.4761840801798,0.0974242450247392,1.06407586780357,0.0915576116069982,0.927049530969605,0.999768645777355
"114819",115.309001237023,0.544336992594345,0.49614496332051,1.09713296080102,0.272583273510725,0.957161036619515
"55672",233.4527057574,0.142458393572095,0.358620349226559,0.397240128395772,0.691190393244934,0.999768645777355
"105376794",83.938781410273,-0.156793365274032,0.699279407189392,-0.224221339370239,0.822585079745468,0.999768645777355
"84809",55.3795690914597,-0.116917767805007,0.737066469038097,-0.158625812889833,0.87396369054059,0.999768645777355
"11209",86.3080325924493,-0.153300497863278,0.674688972393962,-0.227216545898668,0.820255362377322,0.999768645777355
"107985736",14.8146231761845,2.2546267464943,1.30188499398913,1.73181713968901,0.0833061254683101,0.718065190996298
"11223",88.2755016746093,0.443148232200507,0.557043626916918,0.795535952279375,0.426301806202008,0.999768645777355
"105376805",136.271400902078,0.446778223719114,0.531594079917503,0.840449960971064,0.4006561466549,0.998139332016304
"9696",23.7161813991246,1.18832424602632,1.10895999560231,1.07156637817301,0.283914841576622,0.9649078309648
"4237",7.83550933462723,1.70796741061871,2.01681860536394,0.846862184866893,0.397071942267436,NA
"23400",34.7550318908981,0.383597909322782,0.888761763749782,0.431609374940188,0.666025343576455,0.999768645777355
"6390",1072.2658016879,0.0116756931535142,0.21436409526939,0.0544666453532782,0.956563382278532,0.999768645777355
"23569",3.68125147872931,5.27014705944512,3.96149896566754,1.33034164721966,0.183405731141846,NA
"55920",172.388218088841,0.310230699862336,0.413757878906138,0.749788017771409,0.453382386470317,0.999768645777355
"55160",253.566824606096,-0.020676247145672,0.350982957322494,-0.0589095473563806,0.9530241535694,0.999768645777355
"105376812",10.1440451568868,6.73188291725958,2.25126930314954,2.99026105310529,0.00278739115630272,0.12925716199227
"84966",52.3018481402701,0.449863160024412,2.89517542247775,0.155383731338604,0.876518808903456,0.999768645777355
"127707",2.55375966460931,3.1854329209167,3.39531284706688,0.938185393922834,0.3481491431933,NA
"8659",15.1124404997669,0.529716849006276,1.36487253289749,0.38810719407016,0.69793670832996,0.999768645777355
"126917",21.4833612364333,0.256473695561049,1.13922869097549,0.22512924542081,0.821878730338382,0.999768645777355
"23352",1690.29564066564,0.0990299395574111,0.216973036116496,0.456415881576365,0.64809094748469,0.999768645777355
"101927895",50.8183278896669,-0.257504814297189,0.783031597707426,-0.328856223747696,0.742264363936392,0.999768645777355
